customerid,num_prev_loans,late_payment_rate,max_late_days,ever_late_flag,ever_late_30d_flag,avg_prev_totaldue_to_loanamount,latest_prev_closeddate
8a858e5856b7840c0156c298b5d35422,18,0.05555555555555555,2,1,0,1.1269444444444445,2017-07-24 15:16:20
8a858e5856b7840c0156c2db475368e4,4,0.25,9,1,0,1.28125,2017-07-15 12:37:59
8a858e5856b7840c0156c2fa23987086,6,0.6666666666666666,23,1,0,1.3,2017-06-28 19:25:46
8a858e5856b7840c0156c7129a9c2618,5,0.8,36,1,1,1.3,2017-07-05 13:26:42
8a858e5859f550040159f972cd816893,4,0.0,0,0,0,1.20625,2017-07-01 08:04:33
8a858e585beda464015bede9cc1023b2,2,0.0,0,0,0,1.3,2017-07-12 09:52:24
8a858e585beda464015bef1043887889,3,0.0,0,0,0,1.25,2017-07-21 14:25:30
8a858e585beda464015bef3c04ba7d64,3,0.0,0,0,0,1.15,2017-07-12 16:22:43
8a858e585beda464015bf183f05c64ff,1,0.0,0,0,0,1.3,2017-07-07 18:13:06
8a858e59569397d50156944b474d2bb8,3,0.6666666666666666,20,1,0,1.25,2017-07-12 15:42:05
8a858e59569397d501569767f9776c1f,5,0.2,6,1,0,1.226,2017-07-18 09:18:58
8a858e59569397d5015697f83bac10d0,7,0.14285714285714285,1,1,0,1.1547619047619047,2017-07-12 15:27:34
8a858e59569397d50156ad56f88c51ee,12,0.25,6,1,0,1.1588888888888889,2017-06-22 05:00:57
8a858e595b42b641015b42bed45707ec,4,0.0,0,0,0,1.16875,2017-06-29 09:57:22
8a858e5a5a0477db015a090321902b92,7,0.2857142857142857,7,1,0,1.1332142857142857,2017-07-14 18:24:54
8a858e5a5a0477db015a100e94100351,2,0.5,27,1,0,1.3,2017-04-13 23:40:12
8a858e5a5be99e1c015be9e56ea00fde,1,0.0,0,0,0,1.15,2017-07-05 09:18:08
8a858e5a5be99e1c015bebdbc5d04739,3,0.0,0,0,0,1.3,2017-07-26 21:09:44
8a858e5b5a80188b015a81895c596e21,3,0.3333333333333333,15,1,0,1.2,2017-07-02 11:36:20
8a858e5b5bd99460015bd9e9ee2e18f4,4,0.0,0,0,0,1.15625,2017-07-19 12:09:11
8a858e5b5bd99460015bd9ffce041c51,3,0.6666666666666666,2,1,0,1.2,2017-07-12 11:34:13
8a858e5b5bd99460015bda6daf5a2d6f,1,1.0,17,1,0,1.3,2017-06-22 07:54:09
8a858e5b5bd99460015bdc95cd485634,3,0.6666666666666666,4,1,0,1.2,2017-07-11 10:12:20
8a858e5b5bd99460015bdd35ed9771e9,2,0.5,11,1,0,1.3,2017-07-21 08:30:41
8a858e5b5bd99460015bdf2c189d392a,2,1.0,9,1,0,1.3,2017-07-26 20:34:14
8a858e5b5bd99460015bdf715c7c3f80,3,0.0,0,0,0,1.2750000000000001,2017-07-26 10:59:31
8a858e5b5bd99460015bdf725e143ff4,2,0.0,0,0,0,1.3,2017-07-05 05:43:23
8a858e5b5bd99460015bdfb8f92e480d,1,0.0,0,0,0,1.3,2017-06-30 16:26:57
8a858e5b5bd99460015be170e2465d99,1,0.0,0,0,0,1.15,2017-07-28 16:14:08
8a858e5b5bd99460015be19d989363d3,3,0.0,0,0,0,1.2750000000000001,2017-07-11 23:27:11
8a858e5b5bd99460015be39f12b71b0a,2,0.0,0,0,0,1.225,2017-07-12 08:04:40
8a858e5b5bd99460015be581e6a247b8,1,0.0,0,0,0,1.3,2017-07-28 11:56:05
8a858e5b5bd99460015be71e03dc77ed,2,0.0,0,0,0,1.225,2017-06-28 10:03:48
8a858e5b5bd99460015be783dabb272f,2,0.0,0,0,0,1.225,2017-06-28 06:24:28
8a858e5b5bd99460015be7d577b04e0d,2,0.0,0,0,0,1.15,2017-06-14 07:23:59
8a858e5b5c1a43c1015c1a8921c11694,2,0.0,0,0,0,1.15,2017-06-21 10:57:01
8a858e5b5ca767e1015ca810b22e2d3e,1,0.0,0,0,0,1.15,2017-06-21 14:57:53
8a858e5b5ca767e1015ca8a7c45543d6,1,0.0,0,0,0,1.3,2017-07-05 11:11:11
8a858e5b5ca767e1015ca9d8f9d750f4,1,0.0,0,0,0,1.3,2017-07-15 21:51:40
8a858e5b5ca767e1015caa30f3125abc,1,0.0,0,0,0,1.3,2017-06-22 18:03:10
8a858e5b5ca767e1015cab5c58e371a0,1,0.0,0,0,0,1.15,2017-06-15 17:39:21
8a858e5b5ca767e1015cabb669de1afd,1,0.0,0,0,0,1.3,2017-07-05 18:55:54
8a858e5b5d37b45d015d3bc259e55449,1,0.0,0,0,0,1.3,2017-07-18 16:17:06
8a858e5c56f98bad0156fec9e9326a62,6,0.3333333333333333,7,1,0,1.2383333333333333,2017-05-30 11:06:58
8a858e5c56f98bad0156ff01cbd504af,5,0.6,27,1,0,1.256,2017-06-14 14:26:03
8a858e5c56f98bad01570d1d648e2761,12,0.0,0,0,0,1.1716666666666666,2017-07-04 14:10:25
8a858e5c5c361f7d015c3970b6676146,1,0.0,0,0,0,1.3,2017-06-29 13:01:58
8a858e5c5c361f7d015c398156ef666a,1,1.0,2,1,0,1.3,2017-06-25 07:31:23
8a858e5d57518f46015752de4ae9561b,6,0.16666666666666666,21,1,0,1.2383333333333333,2017-07-05 15:40:57
8a858e5d57518f460157579f21843441,4,0.5,21,1,0,1.3,2017-06-20 12:32:17
8a858e5d57518f4601576a5b604c4adf,1,0.0,0,0,0,1.15,2017-07-12 14:41:45
8a858e5d5bf3454f015bf3c38c482aa5,2,0.0,0,0,0,1.225,2017-07-02 09:00:20
8a858e5d5bf3454f015bf4ff33845406,2,0.0,0,0,0,1.3,2017-07-12 05:04:54
8a858e5d5bf3454f015bf674714d1844,1,0.0,0,0,0,1.3,2017-07-19 12:40:39
8a858e5d5c7e25b4015c7e443a870e39,1,0.0,0,0,0,1.3,2017-07-06 15:12:02
8a858e5d5c7e25b4015c7fea66825cfe,1,0.0,0,0,0,1.15,2017-07-19 07:38:05
8a858e5d5c7e25b4015c8196828519c6,1,1.0,1,1,0,1.3,2017-07-25 17:14:28
8a858e5e57adcb8e0157ae03888418ff,1,0.0,0,0,0,1.3,2017-06-29 13:13:51
8a858e5e57adcb8e0157b4dbcd455ccb,4,0.0,0,0,0,1.3,2017-06-29 19:27:34
8a858e5e57adcb8e0157b5023bf2676e,1,1.0,1,1,0,1.3,2017-07-25 13:26:48
8a858e5e5d51031d015d513ff3b9267f,1,0.0,0,0,0,1.15,2017-07-26 22:18:41
8a858e5f59d133690159d21dcd085768,5,0.4,9,1,0,1.21,2017-07-13 12:25:35
8a858e5f59daa31f0159dae64bfb2983,5,0.2,7,1,0,1.3,2017-07-06 14:01:55
8a858e5f5a41b97f015a4212766e2f84,12,0.0,0,0,0,1.128472222222222,2017-07-05 15:06:38
8a858e5f5a41b97f015a42210e153657,5,0.2,7,1,0,1.27,2017-07-14 16:33:47
8a858e5f5a4d0511015a522ef53b26b4,1,1.0,3,1,0,1.15,2017-07-28 23:14:58
8a858e5f5a4d0511015a52e503b52f20,7,0.0,0,0,0,1.1474999999999997,2017-07-21 19:28:26
8a858e5f5af1e7e7015af206af7b09d8,3,0.0,0,0,0,1.15,2017-06-28 11:25:52
8a858e5f5b390a6e015b3916bcf60ccb,4,0.25,1,1,0,1.171875,2017-06-29 11:59:54
8a858e5f5d0e9ac2015d114f3fb57058,1,0.0,0,0,0,1.3,2017-07-12 13:11:41
8a858e6059e0a7080159e4a861cc71eb,5,0.2,18,1,0,1.2630000000000001,2017-07-16 19:57:07
8a858e6059e0a7080159e991a6103010,4,0.5,2,1,0,1.24375,2017-07-05 12:16:58
8a858e6059e0a7080159eaed2c724220,1,0.0,0,0,0,1.3,2017-07-28 11:58:41
8a858e6059e0a7080159ecaeb62460bb,9,0.0,0,0,0,1.1524074074074073,2017-07-20 12:45:54
8a858e605ce99f55015cea610eab6542,1,0.0,0,0,0,1.3,2017-07-20 17:13:19
8a858e605ce99f55015ceacaa29d0ba5,1,0.0,0,0,0,1.15,2017-07-10 12:29:30
8a858e605ce99f55015ced0a99a63ba4,1,0.0,0,0,0,1.3,2017-07-21 17:26:05
8a858e605ce99f55015cedf2244b175b,1,0.0,0,0,0,1.3,2017-07-21 12:56:59
8a858e605d3c7ec7015d3c8f538c07d2,1,0.0,0,0,0,1.15,2017-07-27 10:54:36
8a858e615c832be8015c83b1cd532bb9,2,0.0,0,0,0,1.225,2017-07-24 08:45:53
8a858e615c832be8015c83f6af853b59,1,0.0,0,0,0,1.3,2017-07-10 11:55:18
8a858e615c832be8015c84b0c149554a,4,0.0,0,0,0,1.16875,2017-07-18 19:25:11
8a858e615c832be8015c861ad8156b95,1,0.0,0,0,0,1.3,2017-07-10 11:05:23
8a858e615c832be8015c86c6e7481967,1,0.0,0,0,0,1.3,2017-07-08 19:24:11
8a858e615c832be8015c86f0d1082a70,1,0.0,0,0,0,1.3,2017-07-10 05:51:54
8a858e615c832be8015c87cc64661017,1,0.0,0,0,0,1.3,2017-07-05 10:47:59
8a858e625af61555015af661e8003508,3,0.0,0,0,0,1.25,2017-06-19 18:51:08
8a858e625c8d993a015c8ed65d1a60e2,1,0.0,0,0,0,1.3,2017-07-15 11:59:10
8a858e625c8d993a015c91c4ee862bc9,1,0.0,0,0,0,1.3,2017-07-25 14:38:46
8a858e625c8d993a015c91eb86343292,2,0.5,4,1,0,1.15,2017-07-18 19:14:43
8a858e625c8d993a015c922feb223e68,2,0.0,0,0,0,1.225,2017-07-27 06:31:10
8a858e625c8d993a015c9334d1f96fba,2,0.0,0,0,0,1.3,2017-07-26 05:35:46
8a858e625c8d993a015c938f829f77ee,1,0.0,0,0,0,1.3,2017-07-07 20:54:27
8a858e625c8d993a015c944701ea0746,1,0.0,0,0,0,1.15,2017-07-07 11:12:58
8a858e625c8d993a015c95e7ced318df,1,0.0,0,0,0,1.3,2017-07-14 05:33:28
8a858e625c8d993a015c977c99e84aa5,1,1.0,1,1,0,1.3,2017-07-12 19:19:56
8a858e625c8d993a015c97da8e5a5999,1,0.0,0,0,0,1.15,2017-07-06 08:51:51
8a858e625c8d993a015c98e6bf820462,1,0.0,0,0,0,1.3,2017-07-18 23:55:31
8a858e625c8d993a015c9bb44a9b0854,1,0.0,0,0,0,1.15,2017-07-19 05:33:20
8a858e625c8d993a015c9bf9278c32f7,2,0.0,0,0,0,1.125,2017-07-08 09:38:21
8a858e625c8d993a015c9d5faeb40644,1,0.0,0,0,0,1.3,2017-07-05 10:11:46
8a858e625c8d993a015ca08967f80999,1,0.0,0,0,0,1.15,2017-06-30 10:08:42
8a858e63599799e901599a7ad1fb65e9,5,0.8,11,1,0,1.18,2017-07-18 07:39:40
8a858e63599799e901599dce58322a64,7,0.2857142857142857,4,1,0,1.2249999999999999,2017-07-24 19:37:00
8a858e6359a764180159a7e46f8f1da6,5,0.0,0,0,0,1.233,2017-07-03 09:54:33
8a858e6359a764180159a89577a06015,9,0.1111111111111111,10,1,0,1.2111111111111112,2017-07-19 19:19:45
8a858e635bd8fe1e015bd92b99e21721,4,0.0,0,0,0,1.140625,2017-07-03 22:12:07
8a858e635bd8fe1e015bd93b5ecc1efe,4,0.0,0,0,0,1.140625,2017-07-11 17:06:38
8a858e635bd8fe1e015bd96654063492,2,0.5,5,1,0,1.225,2017-07-04 06:00:33
8a858e6455828e710155842b4ffa280e,8,0.625,8,1,0,1.1546874999999999,2017-07-08 19:16:39
8a858e645591c24b01559aebf3576da3,3,0.0,0,0,0,1.25,2017-07-20 10:04:14
8a858e645591c24b01559c74651d5f0e,9,0.0,0,0,0,1.1480555555555556,2017-07-28 11:14:36
8a858e645591c24b0155a059b3f27431,1,0.0,0,0,0,1.3,2017-07-27 11:55:33
8a858e645591c24b0155a225e1e83960,1,0.0,0,0,0,1.3,2017-07-26 06:32:58
8a858e645654fdc40156551f17c80e06,10,0.0,0,0,0,1.1838333333333335,2017-06-14 18:54:32
8a858e645654fdc4015655c79af04df0,9,0.2222222222222222,16,1,0,1.2461111111111112,2017-07-21 13:17:11
8a858e645654fdc401565acc196e2946,4,0.0,0,0,0,1.28125,2017-07-14 18:48:03
8a858e645654fdc401565f15ee130fde,10,0.1,2,1,0,1.2161666666666666,2017-07-21 15:14:33
8a858e645654fdc4015660f5f3593a9f,12,0.0,0,0,0,1.188611111111111,2017-07-10 12:26:05
8a858e645755e62201575e72c8b77fd5,17,0.0,0,0,0,1.1007843137254902,2017-07-29 17:30:23
8a858e645755e622015763380e322ea2,1,0.0,0,0,0,1.15,2017-07-15 14:04:41
8a858e645755e62201576b58e3522081,2,0.5,6,1,0,1.225,2017-06-12 19:20:35
8a858e6458625423015864d7a62e6785,8,0.25,3,1,0,1.129375,2017-07-10 20:27:37
8a858e64586254230158665e299575fb,13,0.0,0,0,0,1.1393589743589745,2017-07-19 21:15:39
8a858e6458625423015866b8e3c20576,5,0.8,50,1,1,1.24,2017-06-19 19:58:36
8a858e64586254230158688871643bdc,9,0.0,0,0,0,1.1796296296296296,2017-07-06 11:01:33
8a858e645862542301586d65e8e03e2c,8,0.125,1,1,0,1.1970833333333333,2017-06-30 13:37:22
8a858e64587161fb0158747ae0bf7292,12,0.16666666666666666,10,1,0,1.1594444444444443,2017-07-04 20:45:16
8a858e64590ae20001590c511d9b0cdf,3,0.6666666666666666,8,1,0,1.15,2017-07-20 12:56:13
8a858e64590ae20001591534eb0647ec,2,1.0,5,1,0,1.225,2017-02-13 08:17:26
8a858e64590ae20001592265cda16d7b,1,0.0,0,0,0,1.15,2017-07-02 14:23:17
8a858e64590ae20001592d0712656fd5,6,0.16666666666666666,3,1,0,1.2216666666666667,2017-07-06 06:55:50
8a858e64590ae200015930db55c7084a,6,0.5,17,1,0,1.2691666666666668,2017-07-20 15:57:17
8a858e645afb8f74015afbd64d8b2f9c,6,0.0,0,0,0,1.2379166666666668,2017-06-24 09:05:47
8a858e65582a517e0158314aa5853c15,6,0.0,0,0,0,1.2750000000000001,2017-07-13 10:26:25
8a858e65582a517e0158352220c06174,9,0.0,0,0,0,1.2129629629629628,2017-07-19 13:02:10
8a858e65582a517e01583f9700963ded,7,0.0,0,0,0,1.1339285714285714,2017-07-07 20:14:35
8a858e655a047d1a015a047d7ad40067,6,0.0,0,0,0,1.2066666666666668,2017-07-09 13:26:25
8a858e655a047d1a015a05e93ffa5960,2,0.0,0,0,0,1.225,2017-03-16 22:18:16
8a858e655a047d1a015a08e7325312ff,3,0.6666666666666666,5,1,0,1.25,2017-06-02 10:12:12
8a858e655a047d1a015a0daaf9874735,7,0.0,0,0,0,1.1935714285714287,2017-07-21 05:03:39
8a858e655a047d1a015a0e7907c55531,2,0.0,0,0,0,1.15,2017-06-22 19:18:27
8a858e655a047d1a015a12bb060936ff,2,0.5,7,1,0,1.3,2017-07-26 14:05:06
8a858e655a047d1a015a12f9d9eb5b9c,2,0.0,0,0,0,1.3,2017-07-03 08:57:04
8a858e655a047d1a015a142bd3e7145f,6,0.0,0,0,0,1.2316666666666667,2017-07-13 12:32:58
8a858e655a047d1a015a17be58262943,3,1.0,18,1,0,1.3,2017-06-23 20:56:10
8a858e655b903189015b903875da03da,1,0.0,0,0,0,1.3,2017-05-22 16:55:32
8a858e655cd0642d015cd13036454516,1,0.0,0,0,0,1.3,2017-07-28 22:30:12
8a858e655cd0642d015cd1acd55855cb,1,0.0,0,0,0,1.3,2017-07-19 18:16:50
8a858e655cd0642d015cd3f9aa8219c6,1,0.0,0,0,0,1.15,2017-07-17 16:19:06
8a858e655cd0642d015cd4649feb50cb,1,1.0,7,1,0,1.15,2017-07-17 20:00:07
8a858e655cd0642d015cd4f7cc5a1bfe,2,0.0,0,0,0,1.3,2017-07-09 16:28:10
8a858e6656322b0f015643271cc23836,3,0.0,0,0,0,1.2249999999999999,2017-06-30 14:29:45
8a858e6656322b0f01564b5e36130b95,1,0.0,0,0,0,1.3,2017-07-28 12:19:01
8a858e6656322b0f01564d0f26735252,8,0.0,0,0,0,1.1881249999999999,2017-07-23 20:44:00
8a858e66582a51a301583396652f58da,1,0.0,0,0,0,1.15,2016-11-16 13:19:59
8a858e665b8729fe015b8996f6f14ebd,5,0.0,0,0,0,1.135,2017-07-15 17:31:17
8a858e675a3bef15015a3c06da560bdd,1,0.0,0,0,0,1.3,2017-06-26 16:51:17
8a858e675a3bef15015a3c0f2e700eb7,5,0.0,0,0,0,1.248,2017-07-10 14:30:55
8a858e675b00c831015b01842e5f58e7,3,0.0,0,0,0,1.25,2017-07-06 20:25:13
8a858e675b00c831015b04414db70f3f,3,0.3333333333333333,1,1,0,1.25,2017-07-05 00:39:38
8a858e675b00c831015b06776ce75e69,4,0.5,2,1,0,1.28125,2017-07-26 11:14:12
8a858e675c3fe0a1015c415368c24fb1,2,0.0,0,0,0,1.225,2017-07-15 01:27:04
8a858e675c3fe0a1015c417e73085191,2,0.0,0,0,0,1.15,2017-07-03 18:31:11
8a858e675c3fe0a1015c44ba8a037fee,1,0.0,0,0,0,1.3,2017-07-20 17:11:15
8a858e675c3fe0a1015c49af1dd366b0,1,1.0,2,1,0,1.3,2017-06-30 22:04:13
8a858e675c3fe0a1015c4df608682d94,2,0.0,0,0,0,1.3,2017-07-12 15:28:27
8a858e675c3fe0a1015c50d5ab897031,1,0.0,0,0,0,1.3,2017-07-07 16:05:10
8a858e675c3fe0a1015c52ff728c13e3,1,0.0,0,0,0,1.3,2017-07-18 03:01:21
8a858e675c3fe0a1015c5315aaae176a,2,0.5,1,1,0,1.3,2017-07-28 12:55:29
8a858e675c3fe0a1015c55131ebd5fa6,1,0.0,0,0,0,1.3,2017-06-25 10:47:25
8a858e675c3fe0a1015c565aeb305fe0,2,0.5,12,1,0,1.15,2017-07-11 20:26:11
8a858e675cc6685e015cc6eb279c3e84,1,0.0,0,0,0,1.15,2017-07-06 05:08:20
8a858e675cc6685e015cc71129364424,1,1.0,7,1,0,1.15,2017-07-20 07:32:23
8a858e675cc6685e015cc9b6072010b5,1,0.0,0,0,0,1.3,2017-06-29 17:37:42
8a858e685acda506015aceb81564458d,5,0.2,1,1,0,1.21,2017-07-20 16:25:02
8a858e685acda506015acee39e45493b,2,0.0,0,0,0,1.3,2017-07-14 10:04:11
8a858e685adba68e015adc083601467b,6,0.16666666666666666,1,1,0,1.1283333333333332,2017-07-06 13:24:34
8a858e685adba68e015adc08c7934770,2,0.0,0,0,0,1.3,2017-07-08 18:01:59
8a858e685adba68e015adc39b1736fc3,3,0.3333333333333333,18,1,0,1.3,2017-07-07 04:59:37
8a858e685c174778015c17b6dcd62495,2,0.0,0,0,0,1.15,2017-06-29 21:23:27
8a858e685c174778015c1a1c2b6b557b,1,0.0,0,0,0,1.3,2017-06-30 09:59:47
8a858e685c217d36015c223d219926a4,2,0.0,0,0,0,1.3,2017-07-14 16:44:11
8a858e685c217d36015c22d730c532f0,2,0.0,0,0,0,1.15,2017-06-25 10:21:52
8a858e685c217d36015c27c78514225b,3,0.0,0,0,0,1.3,2017-07-11 07:58:45
8a858e685c217d36015c2f09b15a15e9,1,0.0,0,0,0,1.15,2017-07-03 20:45:00
8a858e685c217d36015c2fedb165662b,2,0.0,0,0,0,1.3,2017-06-28 07:16:34
8a858e685c217d36015c34a57d886783,1,0.0,0,0,0,1.3,2017-07-10 12:08:09
8a858e69566ae5b801566b5ea4f6269f,6,0.0,0,0,0,1.1433333333333333,2017-06-29 15:59:35
8a858e69566ae5b801566c40bb294259,12,0.0,0,0,0,1.1594444444444445,2017-07-07 16:46:26
8a858e69566ae5b801566fcb6148761d,1,0.0,0,0,0,1.15,2017-07-24 22:34:09
8a858e69566ae5b801566ff083790265,4,0.0,0,0,0,1.3,2017-07-24 06:29:37
8a858e69566ae5b8015670dfc8cc4825,5,0.0,0,0,0,1.2483333333333335,2017-02-24 06:11:37
8a858e69566ae5b80156711deca24df3,8,0.0,0,0,0,1.205,2017-05-20 11:11:29
8a858e69566ae5b801567378795b7add,4,0.0,0,0,0,1.16875,2017-07-01 10:41:53
8a858e69566ae5b8015674eb114d02a7,7,0.2857142857142857,18,1,0,1.2521428571428572,2017-07-04 11:48:49
8a858e69566ae5b801567a5d65132750,7,0.14285714285714285,6,1,0,1.2892857142857144,2017-06-30 08:57:12
8a858e69566ae5b801567b97d3465e99,2,1.0,72,1,1,1.3,2017-01-19 19:31:03
8a858e69566ae5b801567d7f1d677c71,1,1.0,15,1,0,1.3,2017-07-25 19:56:29
8a858e69566ae5b8015684f4642c1f37,11,0.18181818181818182,9,1,0,1.1943939393939393,2017-07-26 15:20:24
8a858e69566ae5b801568cbd583768bb,7,0.14285714285714285,1,1,0,1.2095238095238094,2017-07-04 04:14:05
8a858e69566ae5b801568d1b9290796c,3,1.0,20,1,0,1.25,2017-07-28 19:53:44
8a858e69566ae5b801568db4c5892cb6,8,0.25,11,1,0,1.215625,2017-07-10 11:14:08
8a858e69566ae5b801568eb3041a121a,7,0.14285714285714285,9,1,0,1.2149999999999999,2017-07-05 11:15:06
8a858e69566ae5b801568fe0bb8a4fd0,15,0.06666666666666667,3,1,0,1.1222222222222222,2017-07-05 22:14:56
8a858e69566ae5b8015690272e3553fa,9,0.0,0,0,0,1.213888888888889,2017-06-28 18:29:21
8a858e69566ae5b801569187d18d5bba,13,0.38461538461538464,10,1,0,1.1332051282051283,2017-07-07 08:20:59
8a858e69566ae5b80156926cd9070009,9,0.0,0,0,0,1.2129629629629628,2017-07-10 09:36:13
8a858e6956939bac015693ab5e95049f,1,1.0,14,1,0,1.3,2017-02-10 19:28:56
8a858e6956939bac015695667dc84376,9,0.1111111111111111,2,1,0,1.160925925925926,2017-07-28 07:31:59
8a858e6956939bac01569b259e5c7f89,8,0.125,1,1,0,1.165,2017-07-21 19:49:49
8a858e6956939bac01569d5dd0256c09,3,0.3333333333333333,3,1,0,1.2633333333333334,2017-03-14 00:41:19
8a858e6956939bac0156a275c3354a1d,8,0.125,6,1,0,1.1947916666666667,2017-07-17 22:30:15
8a858e695775665c015779a1a5cc1192,7,0.42857142857142855,10,1,0,1.2785714285714285,2017-07-11 09:52:31
8a858e695775665c01578086c7ef551a,1,1.0,25,1,0,1.225,2017-07-01 10:19:18
8a858e695d18c7a1015d1c3e840913e6,1,0.0,0,0,0,1.3,2017-07-28 20:12:07
8a858e695d1e075c015d1edb95892ad0,1,0.0,0,0,0,1.3,2017-07-26 12:35:07
8a858e695d1e075c015d211df3354b8e,1,0.0,0,0,0,1.15,2017-07-17 12:16:40
8a858e695d1e075c015d2ffe8d7d6371,1,0.0,0,0,0,1.15,2017-07-22 11:41:08
8a858e6a5b814a98015b81925abc298e,3,0.6666666666666666,2,1,0,1.2249999999999999,2017-07-11 16:30:50
8a858e6a5bfd4b54015bfd6f35f40fb2,3,0.0,0,0,0,1.15,2017-07-05 18:17:42
8a858e6a5bfd4b54015bfe4453635a92,1,0.0,0,0,0,1.3,2017-06-29 13:56:26
8a858e6a5bfd4b54015c0065e2c6050f,1,0.0,0,0,0,1.3,2017-05-30 12:03:08
8a858e6a5bfd4b54015c01d5bc6855c7,1,0.0,0,0,0,1.15,2017-06-24 23:38:58
8a858e6a5bfd4b54015c02171e1660b1,2,0.0,0,0,0,1.15,2017-06-26 11:34:48
8a858e6a5bfd4b54015c0297d9ee75fb,2,1.0,6,1,0,1.3,2017-07-20 17:38:53
8a858e6a5bfd4b54015c05a75bed32ac,2,0.0,0,0,0,1.3,2017-06-28 10:07:24
8a858e6a5bfd4b54015c067c589f44c6,3,0.0,0,0,0,1.25,2017-07-25 14:48:14
8a858e6a5bfd4b54015c0b1d85ef208e,2,0.5,6,1,0,1.3,2017-07-13 12:50:02
8a858e6a5bfd4b54015c0c3c5d021c4c,1,0.0,0,0,0,1.3,2017-07-18 13:22:17
8a858e6a5bfd4b54015c0d136472048e,1,0.0,0,0,0,1.15,2017-07-28 22:11:13
8a858e6a5bfd4b54015c0dc45b31270b,2,0.0,0,0,0,1.225,2017-07-04 09:42:51
8a858e6a5bfd4b54015c0e31d74c35da,2,0.0,0,0,0,1.225,2017-07-01 00:16:03
8a858e6a5bfd4b54015c0e8431373c5e,2,0.5,4,1,0,1.3,2017-07-18 22:41:57
8a858e6a5bfd4b54015c0f505e0043b5,2,0.0,0,0,0,1.15,2017-06-29 10:07:08
8a858e6a5bfd4b54015c109266872b55,2,1.0,2,1,0,1.225,2017-07-04 18:20:16
8a858e6a5c829229015c829aad4f05b5,1,1.0,8,1,0,1.3,2017-07-26 13:53:06
8a858e6a5c829229015c82ac07c30f58,2,0.0,0,0,0,1.3,2017-07-20 14:54:48
8a858e6a5c829229015c8301076c4187,1,0.0,0,0,0,1.3,2017-06-23 09:30:08
8a858e6a5cc6b1aa015cc74b2e5a12bb,1,1.0,1,1,0,1.15,2017-07-07 20:51:54
8a858e6a5cc6b1aa015cc90e451e31e0,1,0.0,0,0,0,1.15,2017-07-07 23:58:02
8a858e6a5cc6b1aa015cc922395235a0,1,1.0,4,1,0,1.15,2017-07-14 20:04:16
8a858e6a5cc6b1aa015cc9618265495f,1,0.0,0,0,0,1.15,2017-07-24 16:35:30
8a858e6a5cc6b1aa015cca236b471ea6,1,0.0,0,0,0,1.3,2017-07-24 16:09:02
8a858e6b5ccb6ea8015ccf1c58031389,1,0.0,0,0,0,1.3,2017-07-26 15:04:52
8a858e6b5ccb6ea8015ccf29e82b1b24,1,0.0,0,0,0,1.15,2017-07-04 14:48:52
8a858e6b5ccb6ea8015cd03740010fff,1,0.0,0,0,0,1.15,2017-07-11 12:16:31
8a858e6b5d1885ce015d1888318b0258,1,1.0,3,1,0,1.15,2017-07-27 20:19:29
8a858e6b5d1885ce015d1894c8620d20,1,0.0,0,0,0,1.3,2017-07-30 07:50:31
8a858e6c5b5bd8ac015b5c0357581aef,3,0.0,0,0,0,1.15,2017-07-07 05:19:09
8a858e6c5bd3fbff015bd408ac3e067a,1,0.0,0,0,0,1.15,2017-05-18 15:49:05
8a858e6c5bd3fbff015bd5736e545cd2,2,0.0,0,0,0,1.3,2017-07-17 05:46:34
8a858e6c5bd3fbff015bd6c602636a07,5,0.2,2,1,0,1.24,2017-07-26 16:04:32
8a858e6c5c88d145015c89156898102a,2,0.0,0,0,0,1.3,2017-07-27 00:04:13
8a858e6c5c88d145015c89430ef61a5d,1,0.0,0,0,0,1.3,2017-07-04 06:00:48
8a858e6c5c88d145015c894de1a91c5c,1,0.0,0,0,0,1.3,2017-06-30 15:04:14
8a858e6c5c88d145015c894de5001cce,1,0.0,0,0,0,1.3,2017-07-08 21:49:24
8a858e6c5c88d145015c8b9627cd5a48,1,0.0,0,0,0,1.3,2017-07-09 15:01:11
8a858e6c5c88d145015c8c304fd31930,1,0.0,0,0,0,1.3,2017-07-06 13:08:11
8a858e6c5c88d145015c8cd3a21d61d8,1,0.0,0,0,0,1.3,2017-07-07 13:50:34
8a858e6c5c88d145015c8cf7a5e17156,1,0.0,0,0,0,1.3,2017-07-04 22:45:23
8a858e6c5c88d145015c8d19eb99041d,1,0.0,0,0,0,1.3,2017-07-06 17:47:34
8a858e6c5c88d145015c8fa5e8122270,1,0.0,0,0,0,1.3,2017-07-10 12:19:26
8a858e6c5c88d145015c921ee70b6b4c,1,0.0,0,0,0,1.15,2017-07-17 12:54:12
8a858e6c5c88d145015c92c49dec0023,1,0.0,0,0,0,1.3,2017-07-13 19:09:40
8a858e6c5c88d145015c93ab0c4d2933,1,0.0,0,0,0,1.15,2017-07-08 06:59:06
8a858e6c5c88d145015c96155c47559b,1,0.0,0,0,0,1.15,2017-07-26 08:43:29
8a858e6c5c88d145015c9624de8056f3,1,0.0,0,0,0,1.3,2017-07-03 15:00:05
8a858e6c5c88d145015c964472ed5b2c,1,0.0,0,0,0,1.3,2017-07-06 11:53:29
8a858e6c5c88d145015c967ac98c63fa,1,1.0,2,1,0,1.15,2017-06-30 06:29:51
